COUNTY,EMPLOYMENT,INCOME,LABOR_PARTICIPATION,WEIGHT,SEX,AGE
06000,0,6000,0,1978.88,1,41
06000,0,25000,0,3586.72,0,44
06000,1,1100,1,2968.32,1,51
06000,1,4000,1,3957.76,0,19
06000,0,0,0,3215.68,0,16
06000,1,9600,1,5565.6,0,42
06000,0,0,0,3834.08,1,37
06000,0,12500,0,4576.16,0,22
06000,-1,9999999,-1,5565.6,0,10
06000,-1,9999999,-1,5936.64,0,6
06000,-1,9999999,-1,5441.92,0,9
06000,0,0,0,4328.8,1,24
06000,0,18000,0,4823.52,0,42
06000,-1,9999999,-1,4328.8,1,8
06000,0,10500,0,1607.84,0,89
06000,0,4000,0,1607.84,1,82
06000,1,17000,1,1360.48,0,52
06000,1,1700,1,1607.84,1,50
06000,1,0,1,2349.92,0,48
06000,1,6600,1,1607.84,0,21
06000,0,0,0,2597.28,0,17
06000,0,25600,0,1607.84,0,73
06000,0,8400,0,1978.88,1,77
06000,1,27000,1,1607.84,1,53
06000,0,8100,0,1978.88,0,76
06000,0,7400,0,1978.88,1,81
06000,1,81500,1,2226.24,0,66
06000,0,20000,0,2349.92,1,64
06000,1,37120,1,3215.68,0,29
06000,1,60000,1,1978.88,0,31
06000,0,0,0,2597.28,1,25
06000,-1,9999999,-1,1236.8,1,5
06000,-1,9999999,-1,1360.48,0,3
06000,1,65000,1,1978.88,0,30
06000,1,34000,1,3957.76,1,31
06000,-1,9999999,-1,2968.32,1,2
06000,0,18800,0,1731.52,1,72
06000,0,35000,0,1978.88,0,33
06000,1,24000,1,2349.92,1,33
06000,1,25000,1,2597.28,0,42
06000,0,700,0,2226.24,1,39
06000,-1,9999999,-1,1978.88,1,6
06000,-1,9999999,-1,2226.24,1,4
06000,0,31200,0,2226.24,1,62
06000,0,750,0,2720.96,0,72
06000,1,5970,1,2844.64,1,78
06000,0,0,0,2968.32,0,17
06000,-1,0,-1,2597.28,1,15
06000,1,12000,1,1855.2,0,47
06000,0,10000,0,1978.88,1,30
06000,-1,9999999,-1,2349.92,1,5
06000,-1,9999999,-1,1855.2,0,3
06000,0,0,0,2349.92,1,68
06000,1,47800,1,1978.88,0,41
06000,1,16700,1,1978.88,1,42
06000,-1,9999999,-1,1978.88,1,9
06000,-1,9999999,-1,2597.28,1,4
06000,1,77200,1,1607.84,1,68
06000,0,45300,1,3215.68,1,41
06000,1,55000,1,3339.36,1,36
06000,1,25000,1,1360.48,0,54
06000,1,34000,1,2226.24,1,47
06000,1,36000,1,1607.84,0,27
06000,1,14000,1,2968.32,1,25
06000,-1,0,-1,1607.84,1,15
06000,0,3400,0,2968.32,1,93
06000,0,40000,0,1855.2,0,67
06000,0,25000,0,1607.84,0,35
06000,0,0,0,1607.84,1,44
06000,-1,9999999,-1,2226.24,1,9
06000,-1,9999999,-1,2349.92,0,6
06000,-1,0,-1,1978.88,1,15
06000,0,13500,0,1978.88,0,35
06000,0,44900,0,1236.8,1,66
06000,0,0,0,1731.52,1,18
06000,0,17700,0,2226.24,0,75
06000,0,5100,0,2968.32,1,54
06000,1,12000,1,2597.28,1,25
06000,0,0,0,1978.88,1,21
06000,1,16100,1,1978.88,0,32
06000,0,9300,0,2226.24,0,26
06000,0,0,0,2597.28,0,17
06000,1,16470,1,2226.24,1,37
06000,-1,0,-1,742.08,1,15
06000,-1,9999999,-1,742.08,0,10
06000,1,55000,1,2968.32,0,25
06000,1,325000,1,2597.28,0,65
06000,0,0,0,1978.88,1,61
06000,1,30600,1,4205.12,0,48
06000,0,0,0,5936.64,1,35
06000,0,240,1,6802.4,0,20
06000,0,0,0,4947.2,0,17
06000,-1,0,-1,5194.56,1,15
06000,-1,9999999,-1,4205.12,0,13
06000,-1,9999999,-1,6184.0,1,10
06000,0,0,0,1731.52,0,17
06000,1,50100,1,1607.84,0,49
06000,1,38000,1,1607.84,1,46
06000,0,0,0,1360.48,0,20
06000,0,0,0,1855.2,0,16
06000,0,0,0,2349.92,0,17
06000,1,24500,1,1236.8,0,52
06000,0,0,0,1978.88,0,17
06000,0,0,0,1978.88,0,16
06000,-1,9999999,-1,1978.88,0,13
06000,1,3000,1,1607.84,1,28
06000,1,13000,1,1236.8,0,59
06000,0,0,0,1607.84,1,54
06000,1,39000,1,989.44,1,31
06000,0,0,0,1607.84,0,30
06000,0,0,0,1731.52,1,23
06000,0,0,0,1607.84,1,24
06000,1,9800,1,989.44,1,47
06000,1,17900,1,618.4,0,38
06000,1,33200,1,2597.28,0,31
06000,0,0,0,989.44,1,29
06000,-1,9999999,-1,1978.88,0,2
06000,-1,9999999,-1,1978.88,1,0
06000,0,120500,0,2968.32,0,63
06000,1,10600,1,3215.68,1,63
06000,0,10000,0,3339.36,0,63
06000,0,0,0,1855.2,1,64
06000,1,8000,1,2968.32,1,35
06000,-1,9999999,-1,3339.36,0,12
06000,0,6200,0,1978.88,1,79
06000,1,23400,1,4576.16,1,36
06000,-1,9999999,-1,2844.64,0,9
06000,0,6600,0,2597.28,0,39
06000,0,8600,0,2349.92,1,87
06000,0,9900,0,1855.2,1,79
06000,0,31300,0,1855.2,0,76
06000,0,6200,0,1978.88,1,70
06000,1,41200,1,1978.88,0,40
06000,0,0,0,1360.48,0,18
06000,-1,0,-1,1855.2,0,15
06000,1,40000,1,1978.88,1,38
06000,1,25000,1,1607.84,1,19
06000,-1,9999999,-1,1607.84,0,13
06000,-1,9999999,-1,1978.88,0,9
06000,-1,9999999,-1,1978.88,0,7
06000,-1,9999999,-1,1607.84,0,6
06000,-1,9999999,-1,1607.84,1,4
06000,0,2100,0,1978.88,1,25
06000,1,17500,1,3586.72,1,33
06000,0,24000,0,1978.88,0,87
06000,0,4100,0,2226.24,1,78
06000,1,29000,1,1360.48,0,30
06000,0,7800,1,2597.28,1,22
06000,-1,9999999,-1,2597.28,1,3
06000,-1,9999999,-1,2597.28,0,3
06000,1,27600,1,1978.88,0,45
06000,0,0,0,1978.88,1,44
06000,1,24000,1,2226.24,1,23
06000,0,6400,1,1978.88,1,18
06000,-1,9999999,-1,2597.28,1,1
06000,1,72000,1,1978.88,0,47
06000,1,42500,1,1978.88,1,32
06000,-1,9999999,-1,2597.28,0,7
06000,0,27200,0,1978.88,0,67
06000,0,33300,0,1978.88,1,66
06000,0,48900,0,1978.88,0,79
06000,0,2600,0,1978.88,1,70
06000,0,68800,0,1978.88,0,66
06000,0,32000,0,1978.88,1,59
06000,1,14000,1,1978.88,1,33
06000,1,32000,1,1855.2,1,27
06000,1,81000,1,2844.64,0,62
06000,0,0,0,3339.36,1,54
06000,1,30000,1,3586.72,0,25
06000,1,25100,1,3215.68,1,23
06000,0,8100,0,3215.68,0,82
06000,0,4200,0,3339.36,1,74
06000,1,40000,1,4947.2,0,46
06000,1,10000,1,3586.72,1,36
06000,-1,9999999,-1,4205.12,0,11
06000,-1,9999999,-1,3957.76,0,7
06000,1,43000,1,2968.32,0,47
06000,1,61000,1,3215.68,1,47
06000,0,0,0,2968.32,1,17
06000,-1,9999999,-1,2226.24,1,10
06000,1,80000,1,3586.72,0,41
06000,0,0,0,2968.32,1,35
06000,-1,9999999,-1,1978.88,0,9
06000,-1,9999999,-1,2597.28,0,1
06000,0,7210,0,1978.88,0,82
06000,0,7210,0,2597.28,1,77
06000,1,19000,1,1236.8,0,24
06000,1,11000,1,1360.48,1,24
06000,1,41000,1,1360.48,0,23
06000,0,3800,0,2349.92,0,48
06000,0,180,0,989.44,1,18
06000,0,0,0,1978.88,1,17
06000,-1,0,-1,1607.84,0,15
06000,1,28000,1,1607.84,1,38
06000,1,53000,1,2226.24,0,37
06000,-1,9999999,-1,1607.84,1,14
06000,-1,9999999,-1,1731.52,0,12
06000,1,11860,1,1607.84,1,71
06000,1,4200,1,2226.24,1,52
06000,1,21700,1,1978.88,0,24
06000,1,0,1,1978.88,1,23
06000,-1,9999999,-1,989.44,1,3
06000,-1,9999999,-1,1236.8,1,1
06000,0,0,0,1484.16,0,54
06000,1,16000,1,2226.24,0,45
06000,0,100,0,1607.84,1,39
06000,-1,9999999,-1,1360.48,1,10
06000,-1,9999999,-1,1607.84,0,5
06000,1,7200,1,1978.88,1,21
06000,1,28200,1,989.44,0,25
06000,0,12090,0,2968.32,0,89
06000,1,15600,1,3834.08,0,29
06000,1,17000,1,2597.28,1,28
06000,-1,9999999,-1,3339.36,0,6
06000,-1,9999999,-1,2968.32,0,4
06000,1,12000,1,3586.72,1,54
06000,0,4000,1,3339.36,0,24
06000,1,32000,1,1607.84,0,34
06000,1,26000,1,2597.28,1,34
06000,0,2400,0,3339.36,0,16
06000,-1,9999999,-1,2597.28,0,10
06000,-1,9999999,-1,2597.28,1,8
06000,1,41000,1,1731.52,0,32
06000,0,0,1,2597.28,1,26
06000,1,24000,1,1855.2,0,40
06000,1,50000,1,2968.32,1,40
06000,1,0,1,2968.32,1,18
06000,-1,9999999,-1,2226.24,0,13
06000,1,33000,1,2720.96,0,31
06000,1,23000,1,3586.72,1,28
06000,-1,9999999,-1,2226.24,0,3
06000,0,47200,0,2597.28,0,44
06000,0,0,0,3215.68,1,43
06000,-1,9999999,-1,2349.92,0,14
06000,-1,9999999,-1,2597.28,1,13
06000,0,125500,0,2597.28,0,84
06000,0,0,0,2597.28,1,86
06000,1,14200,1,2597.28,1,46
06000,0,9400,1,3957.76,0,22
06000,1,1200,1,1978.88,0,17
06000,0,11000,0,2968.32,1,25
06000,0,11000,0,2597.28,0,27
06000,1,60000,1,2349.92,0,35
06000,1,45000,1,2226.24,1,34
06000,-1,9999999,-1,2349.92,0,7
06000,-1,9999999,-1,1855.2,0,6
06000,-1,9999999,-1,1978.88,0,1
06000,1,17900,1,1731.52,1,61
06000,1,40000,1,2968.32,0,48
06000,1,37000,1,2226.24,1,59
06000,1,55000,1,2226.24,0,42
06000,0,100,0,2349.92,1,43
06000,-1,9999999,-1,2226.24,1,11
06000,-1,9999999,-1,2720.96,1,9
06000,1,18000,1,2349.92,0,69
06000,0,6000,1,2597.28,1,49
06000,0,45000,0,2597.28,0,27
06000,1,30000,1,2597.28,0,25
06000,0,12200,0,1236.8,0,60
06000,1,26000,1,1607.84,1,54
06000,1,51000,1,1731.52,0,35
06000,0,45000,0,1236.8,1,32
06000,1,13700,1,1360.48,0,21
06000,1,43000,1,2597.28,1,44
06000,1,36500,1,1236.8,1,49
06000,0,12600,0,1360.48,1,73
06000,-1,9999999,-1,1236.8,1,11
06000,0,18000,0,2597.28,1,27
06000,0,36000,0,4576.16,0,31
06000,1,40000,1,2349.92,1,47
06000,0,0,0,1607.84,1,18
06000,0,0,0,2226.24,1,16
06000,-1,9999999,-1,1978.88,1,10
06000,0,8600,0,2968.32,0,76
06000,0,2900,0,2597.28,1,72
06000,1,30000,1,1360.48,1,29
06000,1,35000,1,2226.24,0,31
06000,-1,9999999,-1,618.4,1,13
06000,0,12300,0,2349.92,1,82
06000,1,41200,1,3586.72,0,47
06000,1,39000,1,3339.36,1,43
06000,1,4100,1,5812.96,1,18
06000,1,24000,1,2968.32,0,29
06000,1,34000,1,3834.08,1,29
06000,-1,9999999,-1,2597.28,0,6
06000,-1,9999999,-1,2597.28,0,0
06000,-1,9999999,-1,2968.32,1,4
06000,1,34100,1,5565.6,0,51
06000,1,52000,1,3586.72,1,48
06000,1,200,1,2968.32,1,18
06000,-1,9999999,-1,3586.72,1,14
06000,0,0,0,2349.92,1,74
06000,1,86100,1,2226.24,0,63
06000,1,63000,1,2349.92,1,61
06000,0,44600,0,2597.28,1,68
06000,0,35000,0,2597.28,0,26
06000,0,1000,0,2597.28,1,24
06000,-1,9999999,-1,2226.24,0,2
06000,0,151000,0,2968.32,0,37
06000,0,325000,0,2968.32,1,27
06000,-1,9999999,-1,4576.16,1,10
06000,-1,9999999,-1,4823.52,1,10
06000,-1,9999999,-1,1978.88,1,0
06000,1,40300,1,3586.72,0,32
06000,-1,9999999,-1,3586.72,1,2
06000,1,14000,1,3586.72,0,27
06000,1,8000,1,3586.72,1,28
06000,1,9000,1,3586.72,1,20
06000,1,13000,1,3586.72,1,23
06000,1,0,1,2226.24,0,22
06000,1,47000,1,1978.88,0,51
06000,0,0,0,2226.24,1,46
06000,-1,9999999,-1,2597.28,0,7
06000,-1,9999999,-1,1978.88,1,5
06000,1,50000,1,1978.88,0,39
06000,-1,9999999,-1,2349.92,1,8
06000,-1,9999999,-1,2226.24,1,7
06000,0,8800,0,3215.68,0,31
06000,0,4100,0,3957.76,1,32
06000,-1,9999999,-1,2226.24,0,8
06000,-1,9999999,-1,4328.8,1,6
06000,0,12000,0,3586.72,1,89
06000,1,35100,1,4576.16,0,28
06000,1,16200,1,2349.92,1,24
06000,-1,9999999,-1,2597.28,0,2
06000,-1,9999999,-1,2597.28,0,0
06000,0,43600,0,2844.64,0,29
06000,0,0,0,2720.96,1,25
06000,-1,9999999,-1,2226.24,0,7
06000,-1,9999999,-1,1607.84,0,3
06000,1,43000,1,3215.68,0,24
06000,0,0,0,1978.88,1,18
06000,-1,9999999,-1,1236.8,0,3
06000,-1,9999999,-1,1607.84,0,1
06000,1,38000,1,5194.56,0,35
06000,1,39600,1,3586.72,1,41
06000,-1,9999999,-1,3339.36,0,11
06000,-1,9999999,-1,3215.68,0,10
06000,-1,9999999,-1,3339.36,0,5
06000,0,9000,0,1978.88,0,52
06000,1,72000,1,989.44,0,27
06000,1,30000,1,1360.48,1,27
06000,-1,9999999,-1,1236.8,0,5
06000,-1,9999999,-1,1360.48,0,1
06000,1,0,1,1360.48,1,46
06000,1,11800,1,1978.88,0,48
06000,0,0,0,1607.84,1,44
06000,-1,0,-1,1978.88,1,15
06000,-1,9999999,-1,1855.2,0,12
06000,1,0,1,1978.88,0,17
06000,-1,9999999,-1,1360.48,1,0
06000,1,70000,1,4576.16,0,54
06000,1,165000,1,4576.16,1,53
06000,1,10000,1,2226.24,1,27
06000,1,40000,1,3339.36,0,27
06000,-1,9999999,-1,2844.64,0,6
06000,0,0,0,1731.52,0,16
06000,1,38000,1,3586.72,0,35
06000,1,20000,1,3586.72,1,31
06000,-1,9999999,-1,1607.84,0,4
06000,-1,9999999,-1,1607.84,0,2
06000,0,25500,0,1978.88,1,46
06000,1,8000,1,1978.88,0,20
06000,-1,9999999,-1,2226.24,1,11
06000,-1,9999999,-1,2349.92,0,7
06000,0,19700,0,1360.48,0,83
06000,0,5000,0,2597.28,1,72
06000,1,16300,1,1855.2,1,32
06000,0,0,0,2349.92,1,16
06000,-1,9999999,-1,2597.28,0,9
06000,-1,9999999,-1,2597.28,0,7
06000,0,13100,0,2226.24,0,71
06000,0,8300,0,2349.92,1,68
06000,1,33100,1,1607.84,0,64
06000,1,42300,1,1360.48,1,57
06000,1,64000,1,2597.28,1,39
06000,0,7400,0,2349.92,1,71
06000,-1,9999999,-1,3586.72,0,13
06000,1,55000,1,2597.28,0,35
06000,1,30000,1,1978.88,1,34
06000,-1,9999999,-1,1978.88,1,7
06000,1,52400,1,2226.24,0,62
06000,0,230,0,2349.92,1,58
06000,1,43020,1,1855.2,1,42
06000,1,55000,1,2844.64,0,34
06000,1,55000,1,2597.28,0,25
06000,1,20000,1,1731.52,0,59
06000,1,24000,1,1855.2,1,47
06000,1,1600,1,2968.32,0,19
06000,1,4000,1,4576.16,1,20
06000,1,43000,1,1978.88,0,29
06000,1,42000,1,1607.84,1,29
06000,-1,9999999,-1,1978.88,1,3
06000,1,2600,1,2597.28,1,56
06000,1,12000,1,2349.92,0,33
06000,0,0,0,2226.24,0,18
06000,-1,9999999,-1,2349.92,1,10
06000,1,0,1,1978.88,0,57
06000,1,36000,1,2226.24,1,55
06000,1,0,1,3586.72,1,41
06000,0,30000,1,2349.92,0,41
06000,0,4500,1,1855.2,1,20
06000,0,0,1,2349.92,1,19
06000,0,0,0,1978.88,1,17
06000,-1,9999999,-1,3215.68,0,14
06000,0,16700,0,2597.28,0,93
06000,0,8000,0,2968.32,1,86
06000,1,5000,1,4205.12,0,20
06000,1,83000,1,3586.72,0,38
06000,1,40000,1,1978.88,1,37
06000,1,0,1,1607.84,1,16
06000,-1,9999999,-1,1607.84,1,12
06000,-1,9999999,-1,1978.88,0,11
06000,1,13000,1,2597.28,0,50
06000,0,1000,0,2844.64,0,19
06000,1,30000,1,2720.96,1,52
06000,0,51500,0,1731.52,0,76
06000,0,10100,0,3215.68,1,69
06000,0,34500,1,1978.88,0,54
06000,1,40600,1,1607.84,1,55
06000,0,27000,0,1978.88,1,23
06000,-1,9999999,-1,865.76,1,5
06000,1,50000,1,4328.8,0,33
06000,0,34000,1,2597.28,1,40
06000,-1,9999999,-1,2226.24,1,3
06000,1,25000,1,4947.2,0,39
06000,1,75200,1,4205.12,1,34
06000,1,48000,1,3957.76,1,40
06000,0,0,0,5565.6,1,19
06000,0,800,0,5565.6,1,18
06000,1,118000,1,1978.88,0,44
06000,1,51020,1,3215.68,1,47
06000,0,19000,0,1607.84,0,68
06000,0,14000,0,1978.88,1,61
06000,0,84000,0,1607.84,0,55
06000,0,54000,0,1607.84,1,45
06000,-1,9999999,-1,1360.48,1,14
06000,-1,9999999,-1,1236.8,0,11
06000,1,50000,1,2597.28,0,32
06000,1,35000,1,1360.48,1,30
06000,-1,9999999,-1,1607.84,1,2
06000,1,30000,1,3339.36,0,41
06000,1,30000,1,2226.24,1,36
06000,-1,9999999,-1,3586.72,0,8
06000,0,12700,0,1236.8,0,77
06000,0,9000,0,1978.88,1,85
06000,1,72040,1,2226.24,0,55
06000,1,46180,1,1607.84,1,59
06000,1,65000,1,1978.88,0,36
06000,1,54000,1,2968.32,0,37
06000,1,58000,1,2968.32,1,39
06000,-1,9999999,-1,2226.24,1,7
06000,-1,9999999,-1,1731.52,0,2
06000,0,0,0,2597.28,1,77
06000,0,8500,0,1607.84,1,79
06000,1,18500,1,2597.28,0,52
06000,0,4700,1,2597.28,1,48
06000,1,24800,1,1978.88,0,40
06000,0,13500,0,1607.84,1,37
06000,-1,9999999,-1,1978.88,0,8
06000,-1,9999999,-1,1855.2,0,4
06000,0,60000,0,2226.24,1,46
06000,1,20000,1,1978.88,0,21
06000,-1,9999999,-1,2349.92,1,14
06000,1,13000,1,4576.16,0,52
06000,1,0,1,3834.08,1,43
06000,0,27000,1,4576.16,0,42
06000,1,10000,1,3215.68,1,43
06000,0,7200,1,3339.36,0,23
06000,1,15000,1,2968.32,0,19
06000,-1,9999999,-1,3834.08,0,11
06000,-1,9999999,-1,3586.72,1,10
06000,1,15600,1,4947.2,0,54
06000,0,0,0,1855.2,1,47
06000,0,970,0,1731.52,0,18
06000,0,1000,0,1236.8,0,18
06000,0,28400,0,1978.88,1,64
06000,1,14400,1,1607.84,0,23
06000,0,0,0,2844.64,0,63
06000,0,4600,0,2720.96,1,65
06000,0,13990,0,3834.08,0,27
06000,1,200,1,4576.16,1,21
06000,0,0,0,4205.12,1,20
06000,0,0,0,4576.16,1,17
06000,-1,9999999,-1,3957.76,1,2
06000,-1,9999999,-1,3957.76,1,1
06000,0,7000,0,4205.12,0,40
06000,0,0,0,5565.6,0,19
06000,0,35300,0,1855.2,1,75
06000,1,11800,1,3586.72,1,49
06000,-1,0,-1,2968.32,0,15
06000,-1,9999999,-1,1978.88,0,7
06000,-1,9999999,-1,1978.88,0,8
06000,-1,9999999,-1,1607.84,0,3
06000,-1,9999999,-1,2226.24,1,5
06000,1,12000,1,2597.28,0,26
06000,1,23200,1,2597.28,0,72
06000,0,0,0,1607.84,1,57
06000,1,14100,1,2597.28,0,24
06000,1,6900,1,2226.24,0,21
06000,0,19200,0,1607.84,0,55
06000,0,0,0,1607.84,1,55
06000,1,44000,1,3957.76,0,43
06000,1,0,1,2844.64,1,47
06000,1,25000,1,2349.92,0,21
06000,0,0,0,3834.08,1,37
06000,0,0,0,2968.32,1,18
06000,-1,9999999,-1,3586.72,0,4
06000,1,18000,1,2968.32,0,53
06000,1,12000,1,2597.28,1,45
06000,1,3100,1,2968.32,0,24
06000,-1,9999999,-1,2968.32,1,9
06000,1,9400,1,2844.64,0,17
06000,1,12000,1,2597.28,0,24
06000,0,0,0,1978.88,1,23
06000,-1,9999999,-1,1978.88,0,1
06000,-1,9999999,-1,1607.84,0,7
06000,1,57200,1,1978.88,1,37
06000,0,0,1,1978.88,0,16
06000,-1,9999999,-1,2597.28,0,8
06000,0,0,0,2226.24,0,27
06000,0,2800,0,2968.32,0,21
06000,0,0,0,2968.32,0,21
06000,-1,9999999,-1,1978.88,1,9
06000,0,5000,0,2226.24,0,39
06000,-1,9999999,-1,2349.92,0,11
06000,0,10000,0,3339.36,0,40
06000,0,11900,0,4205.12,1,40
06000,0,0,0,3586.72,0,18
06000,-1,9999999,-1,3215.68,0,9
06000,-1,9999999,-1,3339.36,1,5
06000,0,6700,0,4205.12,1,36
06000,-1,9999999,-1,4205.12,1,12
06000,0,0,0,4328.8,0,58
06000,0,9000,0,3586.72,1,82
06000,1,32000,1,3957.76,0,31
06000,1,12000,1,4205.12,1,35
06000,0,0,0,3957.76,0,17
06000,-1,9999999,-1,2597.28,0,6
06000,0,27000,0,3586.72,1,41
06000,0,0,0,3215.68,1,17
06000,-1,9999999,-1,3586.72,0,7
06000,0,0,0,2226.24,1,64
06000,0,9800,0,371.04,0,55
06000,0,0,0,0.0,0,46
06000,0,20000,0,247.36,0,58
06000,0,16000,0,371.04,0,28
06000,0,18000,0,2349.92,1,32
06000,-1,9999999,-1,3586.72,1,5
06000,1,10000,1,2597.28,1,21
06000,1,23100,1,1978.88,0,44
06000,1,12200,1,1978.88,1,43
06000,-1,9999999,-1,1978.88,0,13
06000,0,2000,0,2226.24,1,17
06000,-1,9999999,-1,1978.88,1,8
06000,1,23600,1,2597.28,0,49
06000,-1,9999999,-1,1360.48,0,4
06000,-1,9999999,-1,1978.88,0,14
06000,0,0,0,2226.24,0,16
06000,1,10200,1,5441.92,0,25
06000,0,0,0,3339.36,1,19
06000,-1,9999999,-1,3586.72,1,2
06000,1,12000,1,3339.36,0,31
06000,0,0,0,2844.64,1,32
06000,-1,9999999,-1,3586.72,1,8
06000,-1,9999999,-1,3586.72,1,5
06000,-1,9999999,-1,3339.36,1,5
06000,1,9200,1,2226.24,1,28
06000,0,0,0,3339.36,1,55
06000,0,15600,0,2597.28,1,53
06000,0,0,0,1978.88,0,23
06000,1,24000,1,1978.88,0,23
06000,0,2500,0,2226.24,0,17
06000,-1,9999999,-1,1978.88,0,14
06000,1,20000,1,1236.8,1,20
06000,0,20300,0,1731.52,0,25
06000,0,23000,0,1978.88,0,28
06000,0,0,0,2226.24,1,21
06000,-1,9999999,-1,2597.28,0,4
06000,-1,9999999,-1,2349.92,0,0
06000,1,20000,1,2597.28,0,21
06000,1,13000,1,1978.88,1,19
06000,-1,9999999,-1,1607.84,0,3
06000,0,0,0,2720.96,1,29
06000,0,50200,0,1978.88,0,50
06000,0,0,0,2597.28,1,49
06000,0,2000,0,2597.28,1,17
06000,-1,9999999,-1,1607.84,0,13
06000,1,25000,1,3586.72,1,62
06000,1,7500,1,2968.32,1,33
06000,-1,9999999,-1,3215.68,0,6
06000,0,10500,1,2597.28,0,29
06000,1,70000,1,4576.16,0,32
06000,0,0,0,2349.92,1,32
06000,-1,9999999,-1,2844.64,0,6
06000,-1,9999999,-1,3957.76,0,4
06000,0,48000,0,2597.28,0,53
06000,0,0,0,1360.48,1,49
06000,1,12430,1,2226.24,0,22
06000,0,16000,0,2597.28,0,24
06000,-1,9999999,-1,1731.52,1,13
06000,0,13300,0,2597.28,1,86
06000,1,5900,1,2597.28,1,35
06000,-1,9999999,-1,3215.68,0,14
06000,-1,9999999,-1,2597.28,0,1
06000,0,12900,0,2720.96,0,35
06000,1,9600,1,2968.32,0,24
06000,0,0,0,3834.08,1,24
06000,-1,9999999,-1,3586.72,0,3
06000,-1,9999999,-1,3339.36,1,1
06000,0,0,0,3586.72,0,36
06000,0,0,0,1978.88,1,31
06000,-1,0,-1,2226.24,1,15
06000,1,0,1,2597.28,1,37
06000,-1,9999999,-1,3339.36,0,12
06000,-1,9999999,-1,2844.64,0,10
06000,-1,9999999,-1,4328.8,1,11
06000,-1,9999999,-1,5194.56,0,3
06000,-1,9999999,-1,4823.52,0,2
06000,1,12800,1,3339.36,0,34
06000,0,15000,1,2968.32,0,37
06000,0,11000,0,3215.68,1,36
06000,-1,9999999,-1,3215.68,0,11
06000,-1,9999999,-1,3339.36,0,9
06000,-1,9999999,-1,3215.68,0,8
06000,-1,9999999,-1,2349.92,0,3
06000,1,35000,1,1607.84,0,32
06000,1,17000,1,2597.28,1,34
06000,-1,9999999,-1,2597.28,0,8
06000,1,27000,1,1607.84,0,48
06000,1,9200,1,1360.48,1,50
06000,0,10000,1,1607.84,0,24
06000,1,5000,1,1978.88,1,21
06000,-1,9999999,-1,1978.88,0,2
06000,0,0,0,2226.24,0,55
06000,0,26760,1,1360.48,1,48
06000,1,31000,1,2597.28,0,29
06000,1,28700,1,2597.28,1,31
06000,-1,9999999,-1,1978.88,0,11
06000,-1,9999999,-1,1978.88,0,9
06000,-1,9999999,-1,1607.84,1,2
06000,1,54000,1,3215.68,0,32
06000,0,0,0,2968.32,1,29
06000,-1,9999999,-1,3215.68,0,9
06000,-1,9999999,-1,2349.92,1,7
06000,1,15000,1,1978.88,0,28
06000,1,15000,1,1978.88,1,32
06000,-1,9999999,-1,1978.88,0,5
06000,-1,9999999,-1,1607.84,0,3
06000,0,30450,0,2226.24,0,34
06000,1,50000,1,2349.92,1,31
06000,1,84040,1,1855.2,0,63
06000,0,25160,0,1978.88,1,59
06000,1,20030,1,1360.48,0,29
06000,-1,9999999,-1,1978.88,0,9
06000,0,27800,0,3586.72,1,84
06000,1,48900,1,1607.84,0,40
06000,0,0,0,1607.84,1,38
06000,1,2700,1,2597.28,0,20
06000,0,0,0,2349.92,1,17
06000,-1,9999999,-1,1607.84,0,13
06000,-1,9999999,-1,2226.24,0,3
06000,-1,9999999,-1,2349.92,1,0
06000,1,12000,1,2226.24,1,27
06000,1,13000,1,2349.92,0,30
06000,-1,9999999,-1,2597.28,0,2
06000,1,13800,1,2844.64,0,62
06000,0,0,0,3339.36,0,60
06000,0,31000,0,5194.56,1,72
06000,1,29000,1,4576.16,1,34
06000,-1,9999999,-1,2844.64,1,6
06000,-1,9999999,-1,2968.32,0,11
06000,-1,9999999,-1,2968.32,1,14
06000,1,53830,1,1731.52,0,93
06000,0,23000,0,1236.8,1,83
06000,0,16600,1,2597.28,0,53
06000,1,27600,1,3586.72,1,70
06000,0,8400,0,1607.84,0,70
06000,1,16200,1,1236.8,0,40
06000,0,8400,0,2968.32,1,86
06000,0,7400,0,1978.88,0,77
06000,0,3200,0,2844.64,1,35
06000,-1,9999999,-1,4328.8,1,14
06000,-1,9999999,-1,4205.12,1,12
06000,0,10000,1,2349.92,1,24
06000,0,9000,0,1855.2,1,77
06000,-1,9999999,-1,3339.36,1,6
06000,-1,9999999,-1,2226.24,1,3
06000,-1,9999999,-1,2349.92,0,1
06000,-1,9999999,-1,2226.24,0,0
06000,1,9000,1,1978.88,0,27
06000,0,26700,0,2597.28,0,39
06000,1,7900,1,2968.32,1,39
06000,0,0,0,2597.28,1,17
06000,-1,9999999,-1,2597.28,1,10
06000,1,15000,1,1978.88,0,38
06000,1,14000,1,1978.88,1,37
06000,-1,9999999,-1,1978.88,0,12
06000,-1,9999999,-1,1978.88,0,9
06000,1,26000,1,1360.48,0,47
06000,0,0,0,1855.2,1,46
06000,0,0,0,1731.52,0,21
06000,0,0,0,2597.28,0,17
06000,-1,9999999,-1,2597.28,1,11
06000,-1,9999999,-1,2597.28,0,7
06000,1,40800,1,1607.84,1,42
06000,-1,9999999,-1,1607.84,1,9
06000,-1,9999999,-1,1607.84,1,4
06000,1,29000,1,3215.68,1,51
06000,1,59500,1,8162.88,0,53
